id;arr_ts;epoch_ts;vendor;frame_nr;subtype;mac_address;rssi;seq_num;ht_capabilities;ht_ampdu;tag_nr;tag_length;tag_mcs;tag_HTex;tag_TXbf;tag_Antsel
953;Apr 15, 2021 19:28:07.244008994 CEST;1618507687.244008994;nil;1163;4;82:a8:1d:d3:e6:a7;-63;1914;0x0000002d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
954;Apr 15, 2021 19:28:09.087912897 CEST;1618507689.087912897;nil;1164;4;6e:91:51:c3:44:4e;-63;158;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
955;Apr 15, 2021 19:28:09.280465857 CEST;1618507689.280465857;nil;1165;4;54:60:09:7d:89:64;-71;1075;0x00000062;0x00000003;0;9;(none);0x00000000;0x09e1e008;0x00000000
956;Apr 15, 2021 19:28:09.281666213 CEST;1618507689.281666213;nil;1166;4;54:60:09:7d:89:64;-71;1076;0x00000062;0x00000003;0;9;(none);0x00000000;0x09e1e008;0x00000000
957;Apr 15, 2021 19:28:11.552922383 CEST;1618507691.552922383;nil;1167;4;25:31:5c:1c:56:36;-55;2352;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
958;Apr 15, 2021 19:28:12.859602009 CEST;1618507692.859602009;nil;1168;4;42:a7:0a:ea:c1:2e;-53;1307;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
959;Apr 15, 2021 19:28:12.884817091 CEST;1618507692.884817091;nil;1169;4;42:a7:0a:ea:c1:2e;-45;1308;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
960;Apr 15, 2021 19:28:13.143007144 CEST;1618507693.143007144;nil;1170;4;da:a1:19:36:4d:91;-59;537;0x0000116d;0x00000017;0;0;(none);0x00000000;0x0a060400;0x00000000
961;Apr 15, 2021 19:28:13.793374641 CEST;1618507693.793374641;nil;1171;4;0c:2f:b0:d0:09:84;-59;759;0x0000016f;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
962;Apr 15, 2021 19:28:16.035518902 CEST;1618507696.035518902;nil;1172;4;90:e1:7b:88:70:97;-63;451;0x0000402d;0x0000001b;0;9;(none);0x00000000;0x00000000;0x00000000
963;Apr 15, 2021 19:28:17.773435647 CEST;1618507697.773435647;nil;1173;4;31:83:8e:41:fc:e8;-51;3945;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
964;Apr 15, 2021 19:28:19.386902400 CEST;1618507699.386902400;nil;1174;4;54:13:79:77:6f:f4;-65;1740;0x000001ac;0x0000001b;0;5;(none);0x00000000;0x00000000;0x00000000
965;Apr 15, 2021 19:28:20.682114836 CEST;1618507700.682114836;nil;1175;4;2e:79:0b:8a:94:61;-63;1949;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
966;Apr 15, 2021 19:28:21.597856762 CEST;1618507701.597856762;nil;1176;4;b6:7f:93:fa:f7:ab;-59;339;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
967;Apr 15, 2021 19:28:21.618610054 CEST;1618507701.618610054;nil;1177;4;b6:7f:93:fa:f7:ab;-55;340;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
968;Apr 15, 2021 19:28:21.645539918 CEST;1618507701.645539918;nil;1178;4;5a:18:e7:7d:07:f2;-59;169;0x0000002d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
969;Apr 15, 2021 19:28:22.130939127 CEST;1618507702.130939127;nil;1179;4;b2:af:0a:72:01:ea;-51;2063;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
970;Apr 15, 2021 19:28:22.147891092 CEST;1618507702.147891092;nil;1180;4;b2:af:0a:72:01:ea;-45;2064;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
971;Apr 15, 2021 19:28:23.351746692 CEST;1618507703.351746692;nil;1181;4;6c:6a:77:4e:68:35;-63;2490;0x000009e7;0x00000017;0;11;(none);0x00000000;0x00000000;0x00000000
972;Apr 15, 2021 19:28:25.107302258 CEST;1618507705.107302258;nil;1182;4;8a:2b:b1:41:1f:dd;-63;3203;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
973;Apr 15, 2021 19:28:26.351917912 CEST;1618507706.351917912;nil;1183;4;04:4e:af:fb:75:cf;-59;2671;0x0000012d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
974;Apr 15, 2021 19:28:26.415558667 CEST;1618507706.415558667;nil;1184;4;04:4e:af:fb:75:cf;-57;2674;0x0000012d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
975;Apr 15, 2021 19:28:26.585679306 CEST;1618507706.585679306;nil;1185;4;96:93:71:56:a3:32;-55;40;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
976;Apr 15, 2021 19:28:26.607395197 CEST;1618507706.607395197;nil;1186;4;96:93:71:56:a3:32;-57;41;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
977;Apr 15, 2021 19:28:26.652363269 CEST;1618507706.652363269;nil;1187;4;96:93:71:56:a3:32;-51;43;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
978;Apr 15, 2021 19:28:27.194294759 CEST;1618507707.194294759;nil;1188;4;74:e5:43:c0:0c:f3;-61;334;0x0000016e;0x00000003;0;17;(none);0x00000000;0x00000000;0x00000000
979;Apr 15, 2021 19:28:27.962613792 CEST;1618507707.962613792;nil;1189;4;e6:e2:c8:a4:45:69;-73;2972;0x0000016f;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
980;Apr 15, 2021 19:28:27.984656399 CEST;1618507707.984656399;nil;1190;4;c2:d5:86:4c:4f:90;-73;3423;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
981;Apr 15, 2021 19:28:28.569342651 CEST;1618507708.569342651;nil;1191;4;66:f2:5c:44:a3:7f;-61;1294;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
982;Apr 15, 2021 19:28:28.583139534 CEST;1618507708.583139534;nil;1192;4;04:4e:af:fb:75:cf;-67;2714;0x0000012d;0x00000017;0;13;(none);0x00000000;0x00000000;0x00000000
983;Apr 15, 2021 19:28:29.712650027 CEST;1618507709.712650027;nil;1193;4;72:ec:7e:46:0b:f3;-69;2952;0x0000402d;0x0000001b;0;11;(none);0x00000000;0x00000000;0x00000000
984;Apr 15, 2021 19:28:30.390611680 CEST;1618507710.390611680;nil;1194;4;0a:52:dc:59:46:6f;-67;3667;0x0000016f;0x00000017;0;11;(none);0x00000000;0x00000000;0x00000000
985;Apr 15, 2021 19:28:30.432723628 CEST;1618507710.432723628;nil;1195;4;0a:52:dc:59:46:6f;-63;3669;0x0000016f;0x00000017;0;11;(none);0x00000000;0x00000000;0x00000000
986;Apr 15, 2021 19:28:30.491526189 CEST;1618507710.491526189;nil;1196;4;0a:98:3d:09:cb:c8;-73;557;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
987;Apr 15, 2021 19:28:30.586968548 CEST;1618507710.586968548;nil;1197;4;9c:03:5c:d3:2a:43;-51;550;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
988;Apr 15, 2021 19:28:30.607236637 CEST;1618507710.607236637;nil;1198;4;9c:03:5c:d3:2a:43;-51;551;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
989;Apr 15, 2021 19:28:31.835912188 CEST;1618507711.835912188;nil;1205;4;00:1d:63:21:ac:b6;-79;146;0x00001030;0x0000001c;0;0;(none);0x00000000;0x00000000;0x00000000
990;Apr 15, 2021 19:28:32.696690139 CEST;1618507712.696690139;nil;1206;4;00:1d:63:21:ac:b6;-73;198;0x00001030;0x0000001c;0;0;(none);0x00000000;0x00000000;0x00000000
991;Apr 15, 2021 19:28:33.224844872 CEST;1618507713.224844872;nil;1207;4;4a:72:0e:00:1d:d2;-67;1904;0x0000002d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
992;Apr 15, 2021 19:28:34.555530524 CEST;1618507714.555530524;nil;1209;4;4d:18:7d:79:a8:3a;-49;2870;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
993;Apr 15, 2021 19:28:34.653512451 CEST;1618507714.653512451;nil;1210;4;d6:17:b4:87:2d:1f;-71;2825;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
994;Apr 15, 2021 19:28:34.873349267 CEST;1618507714.873349267;nil;1211;4;02:25:9d:c7:e5:45;-41;3346;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
995;Apr 15, 2021 19:28:35.777238397 CEST;1618507715.777238397;nil;1214;4;b8:27:eb:6b:c4:60;-33;3146;0x00001063;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
996;Apr 15, 2021 19:28:35.844757098 CEST;1618507715.844757098;nil;1215;4;b8:27:eb:6b:c4:60;-65;3149;0x00001063;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
997;Apr 15, 2021 19:28:36.017933976 CEST;1618507716.017933976;nil;1216;4;b8:27:eb:6b:c4:60;0;3157;0x00001063;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
998;Apr 15, 2021 19:28:36.037178948 CEST;1618507716.037178948;nil;1217;4;b8:27:eb:6b:c4:60;-4;3158;0x00001063;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
999;Apr 15, 2021 19:28:36.488946044 CEST;1618507716.488946044;nil;1218;4;5e:3d:18:32:61:92;-77;869;0x0000402d;0x0000001b;0;11;(none);0x00000000;0x00000000;0x00000000
1000;Apr 15, 2021 19:28:36.963715481 CEST;1618507716.963715481;nil;1219;4;be:0a:80:de:17:d3;-57;1911;0x0000002d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
1001;Apr 15, 2021 19:28:37.005976492 CEST;1618507717.005976492;nil;1220;4;be:0a:80:de:17:d3;-57;1912;0x0000002d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
1002;Apr 15, 2021 19:28:37.307279105 CEST;1618507717.307279105;nil;1221;4;e6:99:fb:24:44:69;-69;4;0x00000020;0x0000001a;0;0;(none);0x00000000;0x00000000;0x00000000
1003;Apr 15, 2021 19:28:37.406663057 CEST;1618507717.406663057;nil;1222;4;5c:80:b6:0b:71:1f;-75;2032;0x00000967;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
1004;Apr 15, 2021 19:28:38.382966808 CEST;1618507718.382966808;nil;1223;4;2c:05:c9:4a:c4:bc;-49;1704;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
1005;Apr 15, 2021 19:28:38.403338595 CEST;1618507718.403338595;nil;1224;4;2c:05:c9:4a:c4:bc;-49;1705;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
1006;Apr 15, 2021 19:28:38.781493651 CEST;1618507718.781493651;nil;1225;4;de:1e:f2:f4:45:fd;-73;1177;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
1007;Apr 15, 2021 19:28:39.359721136 CEST;1618507719.359721136;nil;1226;4;fa:10:16:56:96:e8;-47;3318;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
1008;Apr 15, 2021 19:28:40.012559360 CEST;1618507720.012559360;nil;1227;4;de:9f:00:52:d2:ad;-67;1181;0x00000121;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
1009;Apr 15, 2021 19:28:40.013712790 CEST;1618507720.013712790;nil;1228;4;de:9f:00:52:d2:ad;-67;1182;0x00000121;0x00000017;0;11;(none);0x00000000;0x00000000;0x00000000
1010;Apr 15, 2021 19:28:40.054309074 CEST;1618507720.054309074;nil;1229;4;de:9f:00:52:d2:ad;-65;1184;0x00000121;0x00000017;0;11;(none);0x00000000;0x00000000;0x00000000
1011;Apr 15, 2021 19:28:40.240485088 CEST;1618507720.240485088;nil;1230;4;f8:5e:42:68:4b:f4;-71;888;0x000001ad;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
1012;Apr 15, 2021 19:28:40.679464523 CEST;1618507720.679464523;nil;1231;4;36:98:ac:2d:89:a0;-59;2664;0x0000002d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
1013;Apr 15, 2021 19:28:41.394403213 CEST;1618507721.394403213;nil;1236;4;e2:57:cf:04:53:33;-57;2375;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
1014;Apr 15, 2021 19:28:41.439337541 CEST;1618507721.439337541;nil;1237;4;e2:57:cf:04:53:33;-69;2377;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
1015;Apr 15, 2021 19:28:41.461774731 CEST;1618507721.461774731;nil;1238;4;e2:57:cf:04:53:33;-49;2378;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
1016;Apr 15, 2021 19:28:42.380587185 CEST;1618507722.380587185;nil;1241;4;1c:23:2c:b5:58:4b;-37;749;0x0000102c;0x0000001d;0;0;(none);0x00000006;0x00000000;0x00000000
1017;Apr 15, 2021 19:28:42.400785223 CEST;1618507722.400785223;nil;1242;4;1c:23:2c:b5:58:4b;-37;750;0x0000102c;0x0000001d;0;0;(none);0x00000006;0x00000000;0x00000000
1018;Apr 15, 2021 19:28:42.421031074 CEST;1618507722.421031074;nil;1243;4;1c:23:2c:b5:58:4b;-37;751;0x0000102c;0x0000001d;0;0;(none);0x00000006;0x00000000;0x00000000
1019;Apr 15, 2021 19:28:42.563454786 CEST;1618507722.563454786;nil;1244;4;1c:23:2c:b5:58:4b;-41;758;0x0000102c;0x0000001d;0;0;(none);0x00000006;0x00000000;0x00000000
1020;Apr 15, 2021 19:28:42.583694752 CEST;1618507722.583694752;nil;1245;4;1c:23:2c:b5:58:4b;-75;759;0x0000102c;0x0000001d;0;0;(none);0x00000006;0x00000000;0x00000000
1021;Apr 15, 2021 19:28:44.555747406 CEST;1618507724.555747406;nil;1250;4;0a:34:42:a5:55:1a;-49;1482;0x0000012d;0x00000013;0;0;(none);0x00000000;0x00000000;0x00000000
1022;Apr 15, 2021 19:28:44.999278750 CEST;1618507724.999278750;nil;1251;4;e6:a8:dd:dc:5b:2c;-69;890;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
1023;Apr 15, 2021 19:28:45.250664429 CEST;1618507725.250664429;nil;1252;4;4a:b1:08:11:ce:2c;-53;1211;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
1024;Apr 15, 2021 19:28:45.275285563 CEST;1618507725.275285563;nil;1253;4;4a:b1:08:11:ce:2c;-57;1212;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
1025;Apr 15, 2021 19:28:45.295596362 CEST;1618507725.295596362;nil;1254;4;4a:b1:08:11:ce:2c;-53;1213;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
1026;Apr 15, 2021 19:28:46.118112257 CEST;1618507726.118112257;nil;1255;4;d6:38:0e:ae:4c:d0;-73;1930;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
1027;Apr 15, 2021 19:28:49.159369139 CEST;1618507729.159369139;nil;1257;4;aa:9f:36:da:cf:d1;-49;2202;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
1028;Apr 15, 2021 19:28:49.215489434 CEST;1618507729.215489434;nil;1258;4;aa:9f:36:da:cf:d1;-41;2203;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
1029;Apr 15, 2021 19:28:50.754311422 CEST;1618507730.754311422;nil;1259;4;42:26:bd:be:be:a4;-51;3187;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
1030;Apr 15, 2021 19:28:51.934640127 CEST;1618507731.934640127;nil;1261;4;a4:ee:57:e3:cc:b5;-63;536;0x00000162;0x00000000;0;0;(none);0x00000000;0x00000000;0x00000000
1031;Apr 15, 2021 19:28:53.173672038 CEST;1618507733.173672038;nil;1262;4;a2:9a:63:b7:b4:27;-71;3581;0x0000402d;0x00000017;0;17;(none);0x00000000;0x00000000;0x00000000
1032;Apr 15, 2021 19:28:53.183803272 CEST;1618507733.183803272;nil;1263;4;a2:9a:63:b7:b4:27;-69;3582;0x0000402d;0x00000017;0;17;(none);0x00000000;0x00000000;0x00000000
1033;Apr 15, 2021 19:28:53.546660397 CEST;1618507733.546660397;nil;1265;4;a6:dc:2d:41:58:e7;-51;2147;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
1034;Apr 15, 2021 19:28:53.606149578 CEST;1618507733.606149578;nil;1266;4;36:0c:ea:f8:15:3c;-45;2909;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
1035;Apr 15, 2021 19:28:53.661522275 CEST;1618507733.661522275;nil;1267;4;36:0c:ea:f8:15:3c;-49;2910;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
1036;Apr 15, 2021 19:28:54.812593650 CEST;1618507734.812593650;nil;1268;4;4a:59:97:3c:eb:e4;-51;3618;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
1037;Apr 15, 2021 19:28:54.883362129 CEST;1618507734.883362129;nil;1269;4;d6:61:43:77:e6:11;-67;1379;0x00000121;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
1038;Apr 15, 2021 19:28:54.884527330 CEST;1618507734.884527330;nil;1270;4;d6:61:43:77:e6:11;-65;1380;0x00000121;0x00000017;0;11;(none);0x00000000;0x00000000;0x00000000
1039;Apr 15, 2021 19:28:55.048804916 CEST;1618507735.048804916;nil;1271;4;3c:a9:f4:06:e0:40;-69;861;0x0000093c;0x00000017;0;5;(none);0x00000000;0x00000000;0x00000000
1040;Apr 15, 2021 19:28:55.174731617 CEST;1618507735.174731617;nil;1273;4;3c:a9:f4:06:e0:40;-73;870;0x0000093c;0x00000017;0;5;(none);0x00000000;0x00000000;0x00000000
1041;Apr 15, 2021 19:28:55.175603069 CEST;1618507735.175603069;nil;1274;4;3c:a9:f4:06:e0:40;-73;871;0x0000093c;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
1042;Apr 15, 2021 19:28:55.844401204 CEST;1618507735.844401204;nil;1276;4;24:f9:a4:04:92:0f;-49;2634;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
1043;Apr 15, 2021 19:28:55.862201865 CEST;1618507735.862201865;nil;1277;4;24:f9:a4:04:92:0f;-47;2635;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
1044;Apr 15, 2021 19:28:57.013317006 CEST;1618507737.013317006;nil;1278;4;8e:88:83:63:61:6d;-47;306;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
1045;Apr 15, 2021 19:28:57.040674582 CEST;1618507737.040674582;nil;1279;4;8e:88:83:63:61:6d;-47;307;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
1046;Apr 15, 2021 19:28:57.322295650 CEST;1618507737.322295650;nil;1280;4;4a:54:a3:9f:b5:dd;-73;5;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
1047;Apr 15, 2021 19:28:57.345493462 CEST;1618507737.345493462;nil;1281;4;4a:54:a3:9f:b5:dd;-63;6;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
1048;Apr 15, 2021 19:28:57.498957010 CEST;1618507737.498957010;nil;1282;4;aa:c7:78:15:c6:3d;-49;1479;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
1049;Apr 15, 2021 19:28:58.753764434 CEST;1618507738.753764434;nil;1283;4;ea:1f:67:90:cc:77;-79;1453;0x00000121;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
1050;Apr 15, 2021 19:28:59.569667688 CEST;1618507739.569667688;nil;1285;4;18:b3:55:be:ac:13;-61;529;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
1051;Apr 15, 2021 19:29:00.727391927 CEST;1618507740.727391927;nil;1286;4;62:44:fa:08:46:e7;-53;2327;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
1052;Apr 15, 2021 19:29:01.518098590 CEST;1618507741.518098590;nil;1290;4;ac:63:be:b1:2b:02;-71;2745;0x0000003c;0x0000001b;0;11;(none);0x00000000;0x00000000;0x00000000
1053;Apr 15, 2021 19:29:02.060056875 CEST;1618507742.060056875;nil;1291;4;0c:2f:b0:d0:09:84;-51;787;0x0000016f;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
1054;Apr 15, 2021 19:29:02.843254533 CEST;1618507742.843254533;nil;1292;4;1a:2d:81:b0:58:f0;-55;4023;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
1055;Apr 15, 2021 19:29:02.869508888 CEST;1618507742.869508888;nil;1293;4;d0:c6:37:86:55:bf;-67;4024;0x000009e7;0x00000017;0;7;(none);0x00000000;0x00000000;0x00000000
1056;Apr 15, 2021 19:29:02.872529389 CEST;1618507742.872529389;nil;1294;4;d0:c6:37:86:55:bf;-67;4025;0x000009e7;0x00000017;0;11;(none);0x00000000;0x00000000;0x00000000
1057;Apr 15, 2021 19:29:02.875409682 CEST;1618507742.875409682;nil;1295;4;d0:c6:37:86:55:bf;-65;4026;0x000009e7;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
1058;Apr 15, 2021 19:29:03.449155884 CEST;1618507743.449155884;nil;1296;4;f5:f7:76:8a:cc:6a;-81;1175;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
1059;Apr 15, 2021 19:29:03.458717070 CEST;1618507743.458717070;nil;1297;4;f5:f7:76:8a:cc:6a;-49;1176;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
1060;Apr 15, 2021 19:29:03.816649617 CEST;1618507743.816649617;nil;1298;4;82:27:9f:21:cc:0f;-71;2052;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
1061;Apr 15, 2021 19:29:04.759263091 CEST;1618507744.759263091;nil;1299;4;da:84:18:c6:ce:da;-67;1427;0x0000002d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
1062;Apr 15, 2021 19:29:05.653453144 CEST;1618507745.653453144;nil;1300;4;da:a1:19:39:73:c1;-79;3641;0x0000016f;0x00000017;0;0;(none);0x00000000;0x0a060400;0x00000000
1063;Apr 15, 2021 19:29:06.623049261 CEST;1618507746.623049261;nil;1301;4;9e:49:cd:8b:1d:c2;-63;1586;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
1064;Apr 15, 2021 19:29:06.825673167 CEST;1618507746.825673167;nil;1302;4;6a:5f:25:9c:26:ba;-57;2583;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
1065;Apr 15, 2021 19:29:07.499643975 CEST;1618507747.499643975;nil;1303;4;4e:33:62:f5:7a:4e;-71;1858;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
1066;Apr 15, 2021 19:29:08.635673107 CEST;1618507748.635673107;nil;1305;4;da:a1:19:39:73:c1;-77;3684;0x0000016f;0x00000017;0;0;(none);0x00000000;0x0a060400;0x00000000
1067;Apr 15, 2021 19:29:10.134481547 CEST;1618507750.134481547;nil;1306;4;2a:a7:81:62:ac:5e;-49;133;0x0000002d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
1068;Apr 15, 2021 19:29:10.559673194 CEST;1618507750.559673194;nil;1307;4;4a:9a:d0:16:b4:a7;-53;3098;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
1069;Apr 15, 2021 19:29:12.114141908 CEST;1618507752.114141908;nil;1309;4;da:a1:19:bc:c5:7b;-57;77;0x0000112d;0x00000017;0;7;(none);0x00000000;0x00000400;0x00000000
1070;Apr 15, 2021 19:29:12.115279765 CEST;1618507752.115279765;nil;1310;4;da:a1:19:bc:c5:7b;-55;78;0x0000112d;0x00000017;0;0;(none);0x00000000;0x00000400;0x00000000
1071;Apr 15, 2021 19:29:12.134093077 CEST;1618507752.134093077;nil;1311;4;da:a1:19:bc:c5:7b;-53;79;0x0000112d;0x00000017;0;7;(none);0x00000000;0x00000400;0x00000000
1072;Apr 15, 2021 19:29:12.135213070 CEST;1618507752.135213070;nil;1312;4;da:a1:19:bc:c5:7b;-53;80;0x0000112d;0x00000017;0;0;(none);0x00000000;0x00000400;0x00000000
1073;Apr 15, 2021 19:29:14.268370979 CEST;1618507754.268370979;nil;1314;4;16:ca:a3:ed:e5:d7;-53;2859;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
1074;Apr 15, 2021 19:29:14.381978767 CEST;1618507754.381978767;nil;1315;4;16:ca:a3:ed:e5:d7;-55;2864;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
1075;Apr 15, 2021 19:29:14.583110922 CEST;1618507754.583110922;nil;1316;4;8a:c2:ba:43:e5:df;-45;3113;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
1076;Apr 15, 2021 19:29:14.603385787 CEST;1618507754.603385787;nil;1317;4;8a:c2:ba:43:e5:df;-45;3114;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
1077;Apr 15, 2021 19:29:18.042605763 CEST;1618507758.042605763;nil;1325;4;b2:3f:58:4d:44:47;-43;1129;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
1078;Apr 15, 2021 19:29:19.828390056 CEST;1618507759.828390056;nil;1327;4;a2:f4:e0:2c:86:74;-73;553;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
1079;Apr 15, 2021 19:29:19.831537587 CEST;1618507759.831537587;nil;1328;4;ea:07:6b:32:59:b6;-73;1443;0x0000002d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
1080;Apr 15, 2021 19:29:19.904424450 CEST;1618507759.904424450;nil;1329;4;1a:8f:b4:8c:5b:47;-47;3023;0x0000002d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
1081;Apr 15, 2021 19:29:21.041661633 CEST;1618507761.041661633;nil;1330;4;b2:15:62:64:9a:69;-71;1808;0x000001ad;0x00000013;0;0;(none);0x00000000;0x00000000;0x00000000
1082;Apr 15, 2021 19:29:21.480041764 CEST;1618507761.480041764;nil;1331;4;d2:d0:ed:b4:0d:ef;-55;1562;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
1083;Apr 15, 2021 19:29:21.762304279 CEST;1618507761.762304279;nil;1332;4;44:78:3e:27:57:68;-79;19;0x0000016f;0x00000003;0;0;(none);0x00000000;0x00000000;0x00000000
1084;Apr 15, 2021 19:29:21.928022509 CEST;1618507761.928022509;nil;1335;4;f4:21:df:e5:14:b0;-57;1524;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
1085;Apr 15, 2021 19:29:21.942399602 CEST;1618507761.942399602;nil;1336;4;da:a1:19:bc:c5:7b;-49;249;0x0000112d;0x00000017;0;7;(none);0x00000000;0x00000400;0x00000000
1086;Apr 15, 2021 19:29:21.943522042 CEST;1618507761.943522042;nil;1337;4;da:a1:19:bc:c5:7b;-47;250;0x0000112d;0x00000017;0;0;(none);0x00000000;0x00000400;0x00000000
