id;arr_ts;epoch_ts;vendor;frame_nr;subtype;mac_address;rssi;seq_num;ht_capabilities;ht_ampdu;tag_nr;tag_length;tag_mcs;tag_HTex;tag_TXbf;tag_Antsel
391;Apr 12, 2021 19:11:02.464305153 CEST;1618247462.4643052;nil;507;4;4e:04:88:80:a4:2c;-69;4040;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
392;Apr 12, 2021 19:11:02.856183169 CEST;1618247462.856183;nil;508;4;34:2e:b6:52:d9:a8;-83;4067;0x000001ad;0x0000001b;0;16;(none);0x00000000;0x00000000;0x00000000
393;Apr 12, 2021 19:11:03.528994796 CEST;1618247463.5289948;nil;509;4;4a:1e:57:96:6b:b5;-67;78;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
394;Apr 12, 2021 19:11:03.549227406 CEST;1618247463.5492275;nil;510;4;4a:1e:57:96:6b:b5;-67;80;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
395;Apr 12, 2021 19:11:06.082438472 CEST;1618247466.0824385;nil;513;4;84:17:ef:ae:37:f3;-75;3551;0x000001ad;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
396;Apr 12, 2021 19:11:06.093698117 CEST;1618247466.093698;nil;514;4;16:c9:a4:b0:89:a1;-83;387;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
397;Apr 12, 2021 19:11:06.125097454 CEST;1618247466.1250973;nil;515;4;84:17:ef:ae:37:f3;-69;3552;0x000001ad;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
398;Apr 12, 2021 19:11:06.170099001 CEST;1618247466.1700988;nil;516;4;84:17:ef:ae:37:f3;-71;3553;0x000001ad;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
399;Apr 12, 2021 19:11:06.574950629 CEST;1618247466.5749507;nil;517;4;62:12:83:5c:f5:42;-75;2056;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
400;Apr 12, 2021 19:11:07.305936218 CEST;1618247467.3059363;nil;521;4;0c:70:4a:7b:67:ad;-67;668;0x00000121;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
401;Apr 12, 2021 19:11:07.414243162 CEST;1618247467.4142432;nil;522;4;0c:70:4a:7b:67:ad;-67;670;0x00000121;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
402;Apr 12, 2021 19:11:08.649996756 CEST;1618247468.6499968;nil;524;4;10:3d:0a:b5:f2:ea;-81;1577;0x000011ef;0x0000001f;0;9;(none);0x00000c00;0x08a7461c;0x00000000
403;Apr 12, 2021 19:11:09.308593253 CEST;1618247469.3085933;nil;525;4;16:0e:8e:ca:54:84;-67;3611;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
404;Apr 12, 2021 19:11:09.329968943 CEST;1618247469.3299687;nil;526;4;16:0e:8e:ca:54:84;-69;3613;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
405;Apr 12, 2021 19:11:09.776106681 CEST;1618247469.7761066;nil;527;4;aa:80:98:4d:ac:a1;-71;1817;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
406;Apr 12, 2021 19:11:09.800875149 CEST;1618247469.8008752;nil;528;4;aa:80:98:4d:ac:a1;-71;1818;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
407;Apr 12, 2021 19:11:09.821350156 CEST;1618247469.82135;nil;529;4;aa:80:98:4d:ac:a1;-71;1819;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
408;Apr 12, 2021 19:11:10.001164623 CEST;1618247470.0011644;nil;530;4;a4:77:33:a3:9a:08;-73;3207;0x00000062;0x00000003;0;11;(none);0x00000000;0x09e1e008;0x00000000
409;Apr 12, 2021 19:11:10.002390463 CEST;1618247470.0023904;nil;531;4;a4:77:33:a3:9a:08;-73;3208;0x00000062;0x00000003;0;11;(none);0x00000000;0x09e1e008;0x00000000
410;Apr 12, 2021 19:11:10.004210629 CEST;1618247470.0042105;nil;532;4;a4:77:33:a3:9a:08;-65;3209;0x00000062;0x00000003;0;11;(none);0x00000000;0x09e1e008;0x00000000
411;Apr 12, 2021 19:11:10.097987494 CEST;1618247470.0979874;nil;533;4;a4:77:33:a3:9a:08;-75;3212;0x00000062;0x00000003;0;11;(none);0x00000000;0x09e1e008;0x00000000
412;Apr 12, 2021 19:11:11.041124445 CEST;1618247471.0411246;nil;536;4;86:6a:10:df:5a:a7;-83;2361;0x0000402d;0x0000001b;0;9;(none);0x00000000;0x00000000;0x00000000
413;Apr 12, 2021 19:11:12.153633775 CEST;1618247472.1536336;nil;537;4;10:e7:c6:93:c3:17;-83;2619;0x00000020;0x0000001a;0;9;(none);0x00000000;0x00000000;0x00000000
414;Apr 12, 2021 19:11:12.310840359 CEST;1618247472.3108404;nil;538;4;0c:70:4a:7b:67:ad;-65;687;0x00000121;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
415;Apr 12, 2021 19:11:12.478366634 CEST;1618247472.4783666;nil;539;4;0c:70:4a:7b:67:ad;-67;689;0x00000121;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
416;Apr 12, 2021 19:11:14.495774947 CEST;1618247474.4957747;nil;542;4;84:17:ef:ae:37:f3;-75;3591;0x000001ad;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
417;Apr 12, 2021 19:11:17.223288111 CEST;1618247477.223288;nil;544;4;60:f2:62:50:5b:13;-81;2518;0x000009e7;0x00000017;0;6;(none);0x00000000;0x00000000;0x00000000
418;Apr 12, 2021 19:11:18.290981989 CEST;1618247478.290982;nil;546;4;0c:70:4a:7b:67:ad;-65;709;0x00000121;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
419;Apr 12, 2021 19:11:18.365940625 CEST;1618247478.3659406;nil;547;4;0c:70:4a:7b:67:ad;-69;710;0x00000121;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
420;Apr 12, 2021 19:11:20.778785776 CEST;1618247480.7787857;nil;548;4;fe:8d:9e:7f:e7:15;-43;3597;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
421;Apr 12, 2021 19:11:20.798069214 CEST;1618247480.7980692;nil;549;4;fe:8d:9e:7f:e7:15;-47;3598;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
422;Apr 12, 2021 19:11:21.229457549 CEST;1618247481.2294576;nil;550;4;b2:0c:87:1f:1e:22;-73;3557;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
423;Apr 12, 2021 19:11:21.248452444 CEST;1618247481.2484524;nil;551;4;b2:0c:87:1f:1e:22;-69;3559;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
424;Apr 12, 2021 19:11:21.400938898 CEST;1618247481.400939;nil;552;4;b2:f2:73:b3:35:6d;-51;3157;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
425;Apr 12, 2021 19:11:22.838927342 CEST;1618247482.8389273;nil;554;4;9e:b6:89:20:05:fe;-81;1170;0x000009ad;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
426;Apr 12, 2021 19:11:22.935883181 CEST;1618247482.9358833;nil;555;4;84:17:ef:ae:37:f3;-77;3631;0x000001ad;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
427;Apr 12, 2021 19:11:23.299231667 CEST;1618247483.2992318;nil;556;4;0c:70:4a:7b:67:ad;-61;733;0x00000121;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
428;Apr 12, 2021 19:11:23.309778183 CEST;1618247483.309778;nil;557;4;0c:70:4a:7b:67:ad;-57;734;0x00000121;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
429;Apr 12, 2021 19:11:23.382387953 CEST;1618247483.3823879;nil;558;4;0c:70:4a:7b:67:ad;-57;735;0x00000121;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
430;Apr 12, 2021 19:11:23.560816006 CEST;1618247483.560816;nil;559;4;66:49:0f:57:69:78;-65;2853;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
431;Apr 12, 2021 19:11:23.578822667 CEST;1618247483.5788226;nil;560;4;66:49:0f:57:69:78;-65;2854;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
432;Apr 12, 2021 19:11:23.603710354 CEST;1618247483.6037104;nil;561;4;66:49:0f:57:69:78;-67;2855;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
433;Apr 12, 2021 19:11:23.624810104 CEST;1618247483.62481;nil;562;4;66:49:0f:57:69:78;-67;2856;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
434;Apr 12, 2021 19:11:24.520415859 CEST;1618247484.5204158;nil;563;4;0c:70:4a:7b:67:ad;-71;755;0x00000121;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
435;Apr 12, 2021 19:11:24.599788478 CEST;1618247484.5997884;nil;564;4;0c:70:4a:7b:67:ad;-73;757;0x00000121;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
436;Apr 12, 2021 19:11:25.555152943 CEST;1618247485.5551527;nil;565;4;c6:00:79:91:de:42;-43;2028;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
437;Apr 12, 2021 19:11:30.712053273 CEST;1618247490.712053;nil;569;4;e6:2a:81:a0:6c:7e;-75;2395;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
438;Apr 12, 2021 19:11:30.730015767 CEST;1618247490.7300158;nil;570;4;e6:2a:81:a0:6c:7e;-71;2396;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
439;Apr 12, 2021 19:11:30.787431131 CEST;1618247490.787431;nil;571;4;e6:2a:81:a0:6c:7e;-71;2398;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
440;Apr 12, 2021 19:11:31.211420624 CEST;1618247491.2114205;nil;572;4;66:a8:e6:0e:9f:ef;-59;1413;0x0000016f;0x00000003;0;0;(none);0x00000000;0x00000000;0x00000000
441;Apr 12, 2021 19:11:31.218701340 CEST;1618247491.2187011;nil;573;4;66:a8:e6:0e:9f:ef;-57;1414;0x0000016f;0x00000003;0;10;(none);0x00000000;0x00000000;0x00000000
442;Apr 12, 2021 19:11:31.252833922 CEST;1618247491.2528338;nil;574;4;66:a8:e6:0e:9f:ef;-59;1416;0x0000016f;0x00000003;0;0;(none);0x00000000;0x00000000;0x00000000
443;Apr 12, 2021 19:11:31.722296214 CEST;1618247491.7222962;nil;575;4;00:e1:8c:5a:ce:22;-81;2521;0x00000963;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
444;Apr 12, 2021 19:11:32.204125396 CEST;1618247492.2041252;nil;576;4;4e:f5:75:88:bd:8e;-79;1065;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
445;Apr 12, 2021 19:11:32.461314867 CEST;1618247492.461315;nil;577;4;3a:a1:36:69:7f:25;-39;3354;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
446;Apr 12, 2021 19:11:32.481380549 CEST;1618247492.4813805;nil;578;4;3a:a1:36:69:7f:25;-39;3355;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
447;Apr 12, 2021 19:11:33.295338047 CEST;1618247493.295338;nil;579;4;2c:dc:ad:b3:5c:63;-69;949;0x00001121;0x00000017;0;22;(none);0x00000000;0x00000000;0x00000000
448;Apr 12, 2021 19:11:33.841871696 CEST;1618247493.8418717;nil;580;4;02:53:13:20:c7:4a;-75;2664;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
449;Apr 12, 2021 19:11:34.423656474 CEST;1618247494.4236562;nil;581;4;da:fb:46:38:44:f1;-77;2437;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
450;Apr 12, 2021 19:11:36.268677859 CEST;1618247496.2686777;nil;582;4;52:dd:43:27:61:d5;-71;1733;0x000001ad;0x00000013;0;0;(none);0x00000000;0x01000000;0x00000000
451;Apr 12, 2021 19:11:36.783952327 CEST;1618247496.7839522;nil;583;4;e4:70:b8:b9:32:d2;-55;2631;0x000009e7;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
452;Apr 12, 2021 19:11:37.378741915 CEST;1618247497.378742;nil;584;4;cc:c0:79:60:49:38;-77;20;0x0000112d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
453;Apr 12, 2021 19:11:37.791747286 CEST;1618247497.791747;nil;585;4;f6:5e:89:e9:4e:59;-57;2894;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
454;Apr 12, 2021 19:11:37.794010892 CEST;1618247497.7940109;nil;586;4;ae:7d:f1:d2:50:a3;-71;1196;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
455;Apr 12, 2021 19:11:37.811971927 CEST;1618247497.811972;nil;587;4;f6:5e:89:e9:4e:59;-57;2895;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
456;Apr 12, 2021 19:11:38.110172559 CEST;1618247498.1101725;nil;588;4;9a:23:6e:48:0f:77;-61;191;0x000011ef;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
457;Apr 12, 2021 19:11:38.151717472 CEST;1618247498.1517174;nil;589;4;9a:23:6e:48:0f:77;-51;192;0x000011ef;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
458;Apr 12, 2021 19:11:38.658212413 CEST;1618247498.6582124;nil;590;4;10:b1:f8:e1:8a:42;-73;800;0x000001ad;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
459;Apr 12, 2021 19:11:38.745786743 CEST;1618247498.745787;nil;591;4;18:74:2e:67:9a:3c;-73;3248;0x000001ad;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
460;Apr 12, 2021 19:11:38.765936645 CEST;1618247498.7659366;nil;592;4;18:74:2e:67:9a:3c;-81;3249;0x000001ad;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
461;Apr 12, 2021 19:11:38.813016015 CEST;1618247498.813016;nil;593;4;18:74:2e:67:9a:3c;-77;3251;0x000001ad;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
462;Apr 12, 2021 19:11:39.629785873 CEST;1618247499.629786;nil;594;4;ca:71:eb:1e:52:f2;-63;1884;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
463;Apr 12, 2021 19:11:41.271404902 CEST;1618247501.2714047;nil;596;4;4e:6e:f4:78:76:de;-65;1103;0x000001ad;0x00000013;0;0;(none);0x00000000;0x01000000;0x00000000
464;Apr 12, 2021 19:11:41.291500272 CEST;1618247501.2915;nil;597;4;4e:6e:f4:78:76:de;-65;1104;0x000001ad;0x00000013;0;0;(none);0x00000000;0x01000000;0x00000000
465;Apr 12, 2021 19:11:42.126735542 CEST;1618247502.1267357;nil;598;4;fa:18:6f:67:3f:24;-63;3669;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
466;Apr 12, 2021 19:11:42.139833217 CEST;1618247502.1398332;nil;599;4;fa:18:6f:67:3f:24;-69;3670;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
467;Apr 12, 2021 19:11:42.200855632 CEST;1618247502.2008557;nil;600;4;fa:18:6f:67:3f:24;-61;3672;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
468;Apr 12, 2021 19:11:45.400801936 CEST;1618247505.400802;nil;601;4;14:49:e0:65:5c:e5;-75;1414;0x000001ac;0x00000002;0;0;(none);0x00000000;0x00000000;0x00000000
469;Apr 12, 2021 19:11:45.405595712 CEST;1618247505.4055955;nil;602;4;14:49:e0:65:5c:e5;-79;1415;0x000001ac;0x00000002;0;0;(none);0x00000000;0x00000000;0x00000000
470;Apr 12, 2021 19:11:45.414450448 CEST;1618247505.4144506;nil;603;4;44:ea:d8:20:41:73;-79;937;0x0000003c;0x0000001d;0;11;(none);0x00000000;0x00000000;0x00000000
471;Apr 12, 2021 19:11:45.603956113 CEST;1618247505.6039557;nil;604;4;0a:c5:1d:8e:d4:e8;-79;2714;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
472;Apr 12, 2021 19:11:45.662210180 CEST;1618247505.66221;nil;605;4;3e:e4:96:dc:16:68;-73;875;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
473;Apr 12, 2021 19:11:45.683504150 CEST;1618247505.683504;nil;606;4;3e:e4:96:dc:16:68;-69;876;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
474;Apr 12, 2021 19:11:46.238768471 CEST;1618247506.2387683;nil;607;4;16:8a:95:d6:a5:42;-67;277;0x000001ad;0x00000013;0;0;(none);0x00000000;0x01000000;0x00000000
475;Apr 12, 2021 19:11:46.302249806 CEST;1618247506.30225;nil;608;4;16:8a:95:d6:a5:42;-61;280;0x000001ad;0x00000013;0;0;(none);0x00000000;0x01000000;0x00000000
476;Apr 12, 2021 19:11:47.408717800 CEST;1618247507.4087179;nil;609;4;32:ed:59:53:d0:55;-73;2725;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
477;Apr 12, 2021 19:11:50.668912244 CEST;1618247510.6689124;nil;613;4;80:c5:e6:a8:91:d4;-47;807;0x0000012c;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
478;Apr 12, 2021 19:11:50.688756622 CEST;1618247510.6887565;nil;614;4;80:c5:e6:a8:91:d4;-47;808;0x0000012c;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
479;Apr 12, 2021 19:11:50.727356207 CEST;1618247510.7273562;nil;615;4;80:c5:e6:a8:91:d4;-41;809;0x0000012c;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
480;Apr 12, 2021 19:11:50.747240899 CEST;1618247510.747241;nil;616;4;80:c5:e6:a8:91:d4;-41;810;0x0000012c;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
481;Apr 12, 2021 19:11:51.240619310 CEST;1618247511.2406192;nil;617;4;be:61:ca:a9:d6:41;-71;1613;0x000001ad;0x00000013;0;0;(none);0x00000000;0x01000000;0x00000000
482;Apr 12, 2021 19:11:51.261604476 CEST;1618247511.2616045;nil;618;4;be:61:ca:a9:d6:41;-67;1614;0x000001ad;0x00000013;0;0;(none);0x00000000;0x01000000;0x00000000
483;Apr 12, 2021 19:11:51.274647047 CEST;1618247511.274647;nil;619;4;da:78:0c:af:70:cb;-73;2706;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
484;Apr 12, 2021 19:11:51.386602239 CEST;1618247511.3866022;nil;620;4;80:c5:e6:a8:91:d4;-45;831;0x0000012c;0x0000001b;0;17;(none);0x00000000;0x00000000;0x00000000
485;Apr 12, 2021 19:11:51.387607974 CEST;1618247511.387608;nil;621;4;80:c5:e6:a8:91:d4;-45;832;0x0000012c;0x0000001b;0;23;(none);0x00000000;0x00000000;0x00000000
486;Apr 12, 2021 19:11:51.630757785 CEST;1618247511.6307578;nil;622;4;8e:d6:7b:29:ea:c8;-83;2562;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
487;Apr 12, 2021 19:11:51.830687518 CEST;1618247511.8306878;nil;623;4;80:c5:e6:a8:91:d4;-31;843;0x0000012c;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
488;Apr 12, 2021 19:11:51.948437950 CEST;1618247511.9484382;nil;624;4;3e:0d:09:0a:ce:0d;-81;3844;0x0000402d;0x0000001b;0;13;(none);0x00000000;0x00000000;0x00000000
489;Apr 12, 2021 19:11:51.968496080 CEST;1618247511.968496;nil;625;4;3e:0d:09:0a:ce:0d;-83;1905;0x0000402d;0x0000001b;0;13;(none);0x00000000;0x00000000;0x00000000
490;Apr 12, 2021 19:11:52.346534333 CEST;1618247512.3465345;nil;626;4;80:c5:e6:a8:91:d4;-31;861;0x0000012c;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
491;Apr 12, 2021 19:11:52.366391368 CEST;1618247512.366391;nil;627;4;80:c5:e6:a8:91:d4;-33;862;0x0000012c;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
492;Apr 12, 2021 19:11:52.660459373 CEST;1618247512.6604593;nil;628;4;80:c5:e6:a8:91:d4;-37;870;0x0000012c;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
493;Apr 12, 2021 19:11:52.929905838 CEST;1618247512.929906;nil;629;4;f0:8a:76:41:3a:0e;-77;412;0x0000016f;0x00000017;0;23;(none);0x00000000;0x00000000;0x00000000
494;Apr 12, 2021 19:11:52.991461694 CEST;1618247512.9914618;nil;630;4;14:49:e0:65:5c:e5;-77;1448;0x000001ac;0x00000002;0;0;(none);0x00000000;0x00000000;0x00000000
495;Apr 12, 2021 19:11:53.155415554 CEST;1618247513.1554158;nil;631;4;80:c5:e6:a8:91:d4;-39;887;0x0000012c;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
496;Apr 12, 2021 19:11:54.595278330 CEST;1618247514.5952785;nil;632;4;80:c5:e6:a8:91:d4;-39;898;0x0000012c;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
497;Apr 12, 2021 19:11:54.796676768 CEST;1618247514.7966769;nil;633;4;b8:27:eb:6b:c4:60;-47;2234;0x00001063;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
498;Apr 12, 2021 19:11:54.866437616 CEST;1618247514.8664377;nil;634;4;b8:27:eb:6b:c4:60;-37;2237;0x00001063;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
499;Apr 12, 2021 19:11:54.928845508 CEST;1618247514.9288454;nil;635;4;b8:27:eb:6b:c4:60;-33;2240;0x00001063;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
500;Apr 12, 2021 19:11:55.038464645 CEST;1618247515.0384645;nil;636;4;b8:27:eb:6b:c4:60;-73;2245;0x00001063;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
501;Apr 12, 2021 19:11:55.059556791 CEST;1618247515.0595567;nil;637;4;80:c5:e6:a8:91:d4;-33;914;0x0000012c;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
502;Apr 12, 2021 19:11:55.115483085 CEST;1618247515.1154828;nil;638;4;80:c5:e6:a8:91:d4;-35;916;0x0000012c;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
503;Apr 12, 2021 19:11:55.170219112 CEST;1618247515.1702192;nil;639;4;b8:27:eb:6b:c4:60;-7;2251;0x00001063;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
504;Apr 12, 2021 19:11:55.191215528 CEST;1618247515.1912158;nil;640;4;b8:27:eb:6b:c4:60;-7;2252;0x00001063;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
505;Apr 12, 2021 19:11:55.323006557 CEST;1618247515.3230064;nil;641;4;b8:27:eb:6b:c4:60;-9;2258;0x00001063;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
506;Apr 12, 2021 19:11:56.303226365 CEST;1618247516.3032262;nil;644;4;96:8a:22:c0:14:72;-65;1902;0x000001ad;0x00000013;0;0;(none);0x00000000;0x01000000;0x00000000
507;Apr 12, 2021 19:11:56.323298349 CEST;1618247516.3232985;nil;645;4;96:8a:22:c0:14:72;-67;1903;0x000001ad;0x00000013;0;0;(none);0x00000000;0x01000000;0x00000000
508;Apr 12, 2021 19:11:56.344724768 CEST;1618247516.344725;nil;646;4;0c:70:4a:7b:67:ad;-61;801;0x00000121;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
509;Apr 12, 2021 19:11:56.410144030 CEST;1618247516.410144;nil;647;4;96:8a:22:c0:14:72;-73;1907;0x000001ad;0x00000013;0;0;(none);0x00000000;0x01000000;0x00000000
510;Apr 12, 2021 19:11:57.517287392 CEST;1618247517.517287;nil;648;4;0c:70:4a:7b:67:ad;-65;822;0x00000121;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
511;Apr 12, 2021 19:11:57.563515925 CEST;1618247517.5635161;nil;649;4;0c:70:4a:7b:67:ad;-63;823;0x00000121;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
512;Apr 12, 2021 19:11:57.603286193 CEST;1618247517.603286;nil;650;4;0c:70:4a:7b:67:ad;-63;824;0x00000121;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
513;Apr 12, 2021 19:11:59.449177687 CEST;1618247519.4491775;nil;651;4;12:d2:b2:6a:00:dc;-79;977;0x0000002d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
514;Apr 12, 2021 19:12:00.158935035 CEST;1618247520.158935;nil;652;4;e6:b8:8e:97:95:80;-57;1779;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
515;Apr 12, 2021 19:12:00.563222598 CEST;1618247520.5632224;nil;653;4;5a:c9:bd:e4:b4:ab;-63;150;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
516;Apr 12, 2021 19:12:01.255922613 CEST;1618247521.2559226;nil;654;4;a6:e1:7c:d5:3f:47;-69;729;0x000001ad;0x00000013;0;0;(none);0x00000000;0x01000000;0x00000000
517;Apr 12, 2021 19:12:01.276926842 CEST;1618247521.2769268;nil;655;4;a6:e1:7c:d5:3f:47;-69;730;0x000001ad;0x00000013;0;0;(none);0x00000000;0x01000000;0x00000000
518;Apr 12, 2021 19:12:01.297008722 CEST;1618247521.2970088;nil;656;4;a6:e1:7c:d5:3f:47;-69;731;0x000001ad;0x00000013;0;0;(none);0x00000000;0x01000000;0x00000000
519;Apr 12, 2021 19:12:01.704264530 CEST;1618247521.7042644;nil;657;4;0c:70:4a:7b:67:ad;-69;845;0x00000121;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
520;Apr 12, 2021 19:12:01.748655188 CEST;1618247521.7486553;nil;658;4;6e:7d:3a:14:73:4b;-69;694;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
521;Apr 12, 2021 19:12:01.773841210 CEST;1618247521.7738414;nil;659;4;6e:7d:3a:14:73:4b;-67;695;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
522;Apr 12, 2021 19:12:01.781905369 CEST;1618247521.7819052;nil;660;4;0c:70:4a:7b:67:ad;-65;847;0x00000121;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
523;Apr 12, 2021 19:12:01.794589656 CEST;1618247521.7945895;nil;661;4;6e:7d:3a:14:73:4b;-67;696;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
524;Apr 12, 2021 19:12:01.829047552 CEST;1618247521.8290477;nil;662;4;0c:70:4a:7b:67:ad;-65;848;0x00000121;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
525;Apr 12, 2021 19:12:01.875824994 CEST;1618247521.8758247;nil;663;4;0c:70:4a:7b:67:ad;-63;849;0x00000121;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
526;Apr 12, 2021 19:12:02.186683194 CEST;1618247522.1866832;nil;664;4;02:c2:39:0e:78:1c;-65;3139;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
527;Apr 12, 2021 19:12:02.211434839 CEST;1618247522.2114348;nil;665;4;02:c2:39:0e:78:1c;-61;3140;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
