id;arr_ts;epoch_ts;vendor;frame_nr;subtype;mac_address;rssi;seq_num;ht_capabilities;ht_ampdu;tag_nr;tag_length;tag_mcs;tag_HTex;tag_TXbf;tag_Antsel
2464;Apr 12, 2021 11:37:04.842504632 CEST;1618220224.842504632;nil;2675;4;fa:85:b6:84:48:1a;-77;1098;0x0000012d;0x00000013;0;0;(none);0x00000000;0x00000000;0x00000000
2465;Apr 12, 2021 11:37:05.264038716 CEST;1618220225.264038716;nil;2676;4;c6:7c:41:65:04:54;-73;1084;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
2466;Apr 12, 2021 11:37:05.319125943 CEST;1618220225.319125943;nil;2677;4;c6:7c:41:65:04:54;-71;1085;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
2467;Apr 12, 2021 11:37:06.018209157 CEST;1618220226.018209157;nil;2678;4;22:b0:da:47:e3:e1;-83;1712;0x0000016f;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
2468;Apr 12, 2021 11:37:06.054845399 CEST;1618220226.054845399;nil;2679;4;22:b0:da:47:e3:e1;-83;1713;0x0000016f;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
2469;Apr 12, 2021 11:37:06.152019065 CEST;1618220226.152019065;nil;2680;4;0e:41:f5:df:50:ae;-83;3261;0x0000402d;0x00000017;0;19;(none);0x00000000;0x00000000;0x00000000
2470;Apr 12, 2021 11:37:06.162033532 CEST;1618220226.162033532;nil;2681;4;0e:41:f5:df:50:ae;-83;3262;0x0000402d;0x00000017;0;19;(none);0x00000000;0x00000000;0x00000000
2471;Apr 12, 2021 11:37:06.222029608 CEST;1618220226.222029608;nil;2682;4;ac:3f:a4:f1:e4:e0;-73;1653;0x00000112;0x00000003;0;3;(none);0x00000000;0x09e1e008;0x00000000
2472;Apr 12, 2021 11:37:06.332465620 CEST;1618220226.332465620;nil;2683;4;ac:3f:a4:f1:e4:e0;-73;1654;0x00000112;0x00000003;0;3;(none);0x00000000;0x09e1e008;0x00000000
2473;Apr 12, 2021 11:37:06.333752741 CEST;1618220226.333752741;nil;2684;4;ac:3f:a4:f1:e4:e0;-73;1655;0x00000112;0x00000003;0;3;(none);0x00000000;0x09e1e008;0x00000000
2474;Apr 12, 2021 11:37:07.481461363 CEST;1618220227.481461363;nil;2685;4;02:f9:48:57:39:c3;-83;361;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
2475;Apr 12, 2021 11:37:08.571450530 CEST;1618220228.571450530;nil;2686;4;ac:3f:a4:f1:e4:e0;-63;1676;0x00000112;0x00000003;0;3;(none);0x00000000;0x09e1e008;0x00000000
2476;Apr 12, 2021 11:37:08.572744786 CEST;1618220228.572744786;nil;2687;4;ac:3f:a4:f1:e4:e0;-63;1677;0x00000112;0x00000003;0;3;(none);0x00000000;0x09e1e008;0x00000000
2477;Apr 12, 2021 11:37:08.913397183 CEST;1618220228.913397183;nil;2688;4;de:cb:76:0b:87:50;-65;2984;0x00004021;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
2478;Apr 12, 2021 11:37:10.811599410 CEST;1618220230.811599410;nil;2689;4;ac:3f:a4:f1:e4:e0;-65;1698;0x00000112;0x00000003;0;3;(none);0x00000000;0x09e1e008;0x00000000
2479;Apr 12, 2021 11:37:10.812863250 CEST;1618220230.812863250;nil;2690;4;ac:3f:a4:f1:e4:e0;-67;1699;0x00000112;0x00000003;0;3;(none);0x00000000;0x09e1e008;0x00000000
2480;Apr 12, 2021 11:37:11.192520386 CEST;1618220231.192520386;nil;2691;4;04:b1:a1:a5:ce:ca;-81;3582;0x0000016f;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
2481;Apr 12, 2021 11:37:11.218793622 CEST;1618220231.218793622;nil;2692;4;58:b1:0f:ca:26:24;-63;2106;0x0000016e;0x00000003;0;0;(none);0x00000000;0x00000000;0x00000000
2482;Apr 12, 2021 11:37:11.219773766 CEST;1618220231.219773766;nil;2693;4;58:b1:0f:ca:26:24;-61;2107;0x0000016e;0x00000003;0;8;(none);0x00000000;0x00000000;0x00000000
2483;Apr 12, 2021 11:37:11.220737245 CEST;1618220231.220737245;nil;2694;4;58:b1:0f:ca:26:24;-63;2108;0x0000016e;0x00000003;0;5;(none);0x00000000;0x00000000;0x00000000
2484;Apr 12, 2021 11:37:11.221754368 CEST;1618220231.221754368;nil;2695;4;58:b1:0f:ca:26:24;-61;2109;0x0000016e;0x00000003;0;9;(none);0x00000000;0x00000000;0x00000000
2485;Apr 12, 2021 11:37:11.222771388 CEST;1618220231.222771388;nil;2696;4;58:b1:0f:ca:26:24;-63;2110;0x0000016e;0x00000003;0;6;(none);0x00000000;0x00000000;0x00000000
2486;Apr 12, 2021 11:37:11.223800282 CEST;1618220231.223800282;nil;2697;4;58:b1:0f:ca:26:24;-65;2111;0x0000016e;0x00000003;0;5;(none);0x00000000;0x00000000;0x00000000
2487;Apr 12, 2021 11:37:11.224791729 CEST;1618220231.224791729;nil;2698;4;58:b1:0f:ca:26:24;-65;2112;0x0000016e;0x00000003;0;8;(none);0x00000000;0x00000000;0x00000000
2488;Apr 12, 2021 11:37:11.249019831 CEST;1618220231.249019831;nil;2699;4;58:b1:0f:ca:26:24;-59;2113;0x0000016e;0x00000003;0;0;(none);0x00000000;0x00000000;0x00000000
2489;Apr 12, 2021 11:37:11.249968779 CEST;1618220231.249968779;nil;2700;4;58:b1:0f:ca:26:24;-61;2114;0x0000016e;0x00000003;0;8;(none);0x00000000;0x00000000;0x00000000
2490;Apr 12, 2021 11:37:11.252989525 CEST;1618220231.252989525;nil;2701;4;58:b1:0f:ca:26:24;-63;2117;0x0000016e;0x00000003;0;6;(none);0x00000000;0x00000000;0x00000000
2491;Apr 12, 2021 11:37:11.253995138 CEST;1618220231.253995138;nil;2702;4;58:b1:0f:ca:26:24;-61;2118;0x0000016e;0x00000003;0;5;(none);0x00000000;0x00000000;0x00000000
2492;Apr 12, 2021 11:37:11.255091479 CEST;1618220231.255091479;nil;2703;4;58:b1:0f:ca:26:24;-63;2119;0x0000016e;0x00000003;0;8;(none);0x00000000;0x00000000;0x00000000
2493;Apr 12, 2021 11:37:13.051416132 CEST;1618220233.051416132;nil;2704;4;ac:3f:a4:f1:e4:e0;-63;1720;0x00000112;0x00000003;0;3;(none);0x00000000;0x09e1e008;0x00000000
2494;Apr 12, 2021 11:37:13.052676899 CEST;1618220233.052676899;nil;2705;4;ac:3f:a4:f1:e4:e0;-63;1721;0x00000112;0x00000003;0;3;(none);0x00000000;0x09e1e008;0x00000000
2495;Apr 12, 2021 11:37:13.163142377 CEST;1618220233.163142377;nil;2706;4;ac:3f:a4:f1:e4:e0;-71;1722;0x00000112;0x00000003;0;3;(none);0x00000000;0x09e1e008;0x00000000
2496;Apr 12, 2021 11:37:13.164410592 CEST;1618220233.164410592;nil;2707;4;ac:3f:a4:f1:e4:e0;-69;1723;0x00000112;0x00000003;0;3;(none);0x00000000;0x09e1e008;0x00000000
2497;Apr 12, 2021 11:37:13.361483912 CEST;1618220233.361483912;nil;2708;4;4c:dd:31:51:a1:47;-81;1426;0x00000121;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
2498;Apr 12, 2021 11:37:13.401699431 CEST;1618220233.401699431;nil;2709;4;4c:dd:31:51:a1:47;-63;1427;0x00000121;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
2499;Apr 12, 2021 11:37:15.180786257 CEST;1618220235.180786257;nil;2710;4;ac:3f:a4:f1:e4:e0;-65;1741;0x00000112;0x00000003;0;3;(none);0x00000000;0x09e1e008;0x00000000
2500;Apr 12, 2021 11:37:15.291260534 CEST;1618220235.291260534;nil;2711;4;ac:3f:a4:f1:e4:e0;-67;1742;0x00000112;0x00000003;0;3;(none);0x00000000;0x09e1e008;0x00000000
2501;Apr 12, 2021 11:37:15.292554582 CEST;1618220235.292554582;nil;2712;4;ac:3f:a4:f1:e4:e0;-65;1743;0x00000112;0x00000003;0;3;(none);0x00000000;0x09e1e008;0x00000000
2502;Apr 12, 2021 11:37:15.403041463 CEST;1618220235.403041463;nil;2713;4;ac:3f:a4:f1:e4:e0;-63;1744;0x00000112;0x00000003;0;3;(none);0x00000000;0x09e1e008;0x00000000
2503;Apr 12, 2021 11:37:15.404300354 CEST;1618220235.404300354;nil;2714;4;ac:3f:a4:f1:e4:e0;-63;1745;0x00000112;0x00000003;0;3;(none);0x00000000;0x09e1e008;0x00000000
2504;Apr 12, 2021 11:37:16.002445215 CEST;1618220236.002445215;nil;2715;4;04:b1:a1:a5:ce:ca;-79;3609;0x0000016f;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
2505;Apr 12, 2021 11:37:16.483526389 CEST;1618220236.483526389;nil;2716;4;06:40:22:e3:22:de;-49;3018;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
2506;Apr 12, 2021 11:37:17.531306161 CEST;1618220237.531306161;nil;2717;4;ac:3f:a4:f1:e4:e0;-59;1764;0x00000112;0x00000003;0;3;(none);0x00000000;0x09e1e008;0x00000000
2507;Apr 12, 2021 11:37:17.532550990 CEST;1618220237.532550990;nil;2718;4;ac:3f:a4:f1:e4:e0;-59;1765;0x00000112;0x00000003;0;3;(none);0x00000000;0x09e1e008;0x00000000
2508;Apr 12, 2021 11:37:17.643000733 CEST;1618220237.643000733;nil;2719;4;ac:3f:a4:f1:e4:e0;-65;1766;0x00000112;0x00000003;0;3;(none);0x00000000;0x09e1e008;0x00000000
2509;Apr 12, 2021 11:37:17.644286551 CEST;1618220237.644286551;nil;2720;4;ac:3f:a4:f1:e4:e0;-65;1767;0x00000112;0x00000003;0;3;(none);0x00000000;0x09e1e008;0x00000000
2510;Apr 12, 2021 11:37:18.383638270 CEST;1618220238.383638270;nil;2721;4;7a:22:4c:97:1b:7d;-45;4076;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
2511;Apr 12, 2021 11:37:18.594501152 CEST;1618220238.594501152;nil;2722;4;ae:4b:d6:69:bc:75;-61;2522;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
2512;Apr 12, 2021 11:37:18.614265607 CEST;1618220238.614265607;nil;2723;4;ae:4b:d6:69:bc:75;-57;2523;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
2513;Apr 12, 2021 11:37:19.771246402 CEST;1618220239.771246402;nil;2724;4;ac:3f:a4:f1:e4:e0;-59;1786;0x00000112;0x00000003;0;3;(none);0x00000000;0x09e1e008;0x00000000
2514;Apr 12, 2021 11:37:19.772508575 CEST;1618220239.772508575;nil;2725;4;ac:3f:a4:f1:e4:e0;-59;1787;0x00000112;0x00000003;0;3;(none);0x00000000;0x09e1e008;0x00000000
2515;Apr 12, 2021 11:37:20.965548978 CEST;1618220240.965548978;nil;2726;4;de:47:c6:ee:ec:1b;-79;1926;0x00004021;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
2516;Apr 12, 2021 11:37:20.985600512 CEST;1618220240.985600512;nil;2727;4;de:47:c6:ee:ec:1b;-73;1927;0x00004021;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
2517;Apr 12, 2021 11:37:21.152703955 CEST;1618220241.152703955;nil;2728;4;04:b1:a1:a5:ce:ca;-71;3635;0x0000016f;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
2518;Apr 12, 2021 11:37:21.188944880 CEST;1618220241.188944880;nil;2729;4;04:b1:a1:a5:ce:ca;-73;3636;0x0000016f;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
2519;Apr 12, 2021 11:37:22.011300424 CEST;1618220242.011300424;nil;2730;4;ac:3f:a4:f1:e4:e0;-65;1808;0x00000112;0x00000003;0;3;(none);0x00000000;0x09e1e008;0x00000000
2520;Apr 12, 2021 11:37:22.012571346 CEST;1618220242.012571346;nil;2731;4;ac:3f:a4:f1:e4:e0;-63;1809;0x00000112;0x00000003;0;3;(none);0x00000000;0x09e1e008;0x00000000
2521;Apr 12, 2021 11:37:22.109490825 CEST;1618220242.109490825;nil;2732;4;c2:69:89:a9:05:64;-75;2483;0x0000016f;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
2522;Apr 12, 2021 11:37:22.145708834 CEST;1618220242.145708834;nil;2733;4;c2:69:89:a9:05:64;-71;2484;0x0000016f;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
2523;Apr 12, 2021 11:37:22.192603123 CEST;1618220242.192603123;nil;2734;4;c2:69:89:a9:05:64;-75;2485;0x0000016f;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
2524;Apr 12, 2021 11:37:22.228813215 CEST;1618220242.228813215;nil;2735;4;c2:69:89:a9:05:64;-75;2486;0x0000016f;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
2525;Apr 12, 2021 11:37:24.251113071 CEST;1618220244.251113071;nil;2736;4;ac:3f:a4:f1:e4:e0;-63;1830;0x00000112;0x00000003;0;3;(none);0x00000000;0x09e1e008;0x00000000
2526;Apr 12, 2021 11:37:24.252379671 CEST;1618220244.252379671;nil;2737;4;ac:3f:a4:f1:e4:e0;-63;1831;0x00000112;0x00000003;0;3;(none);0x00000000;0x09e1e008;0x00000000
2527;Apr 12, 2021 11:37:24.362846642 CEST;1618220244.362846642;nil;2738;4;ac:3f:a4:f1:e4:e0;-67;1832;0x00000112;0x00000003;0;3;(none);0x00000000;0x09e1e008;0x00000000
2528;Apr 12, 2021 11:37:24.364131314 CEST;1618220244.364131314;nil;2739;4;ac:3f:a4:f1:e4:e0;-69;1833;0x00000112;0x00000003;0;3;(none);0x00000000;0x09e1e008;0x00000000
2529;Apr 12, 2021 11:37:26.491300904 CEST;1618220246.491300904;nil;2740;4;ac:3f:a4:f1:e4:e0;-63;1852;0x00000112;0x00000003;0;3;(none);0x00000000;0x09e1e008;0x00000000
2530;Apr 12, 2021 11:37:26.492554535 CEST;1618220246.492554535;nil;2741;4;ac:3f:a4:f1:e4:e0;-65;1853;0x00000112;0x00000003;0;3;(none);0x00000000;0x09e1e008;0x00000000
2531;Apr 12, 2021 11:37:26.604322686 CEST;1618220246.604322686;nil;2742;4;ac:3f:a4:f1:e4:e0;-67;1855;0x00000112;0x00000003;0;3;(none);0x00000000;0x09e1e008;0x00000000
2532;Apr 12, 2021 11:37:28.731031539 CEST;1618220248.731031539;nil;2743;4;ac:3f:a4:f1:e4:e0;-65;1874;0x00000112;0x00000003;0;3;(none);0x00000000;0x09e1e008;0x00000000
2533;Apr 12, 2021 11:37:28.732285222 CEST;1618220248.732285222;nil;2744;4;ac:3f:a4:f1:e4:e0;-65;1875;0x00000112;0x00000003;0;3;(none);0x00000000;0x09e1e008;0x00000000
2534;Apr 12, 2021 11:37:28.842721354 CEST;1618220248.842721354;nil;2745;4;ac:3f:a4:f1:e4:e0;-71;1876;0x00000112;0x00000003;0;3;(none);0x00000000;0x09e1e008;0x00000000
2535;Apr 12, 2021 11:37:28.844021442 CEST;1618220248.844021442;nil;2746;4;ac:3f:a4:f1:e4:e0;-69;1877;0x00000112;0x00000003;0;3;(none);0x00000000;0x09e1e008;0x00000000
2536;Apr 12, 2021 11:37:31.082922223 CEST;1618220251.082922223;nil;2747;4;ac:3f:a4:f1:e4:e0;-67;1898;0x00000112;0x00000003;0;3;(none);0x00000000;0x09e1e008;0x00000000
2537;Apr 12, 2021 11:37:31.084178875 CEST;1618220251.084178875;nil;2748;4;ac:3f:a4:f1:e4:e0;-59;1899;0x00000112;0x00000003;0;3;(none);0x00000000;0x09e1e008;0x00000000
2538;Apr 12, 2021 11:37:32.734390908 CEST;1618220252.734390908;nil;2749;4;0e:e3:0b:58:97:16;-49;2479;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
2539;Apr 12, 2021 11:37:32.754565510 CEST;1618220252.754565510;nil;2750;4;0e:e3:0b:58:97:16;-49;2480;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
2540;Apr 12, 2021 11:37:33.210847494 CEST;1618220253.210847494;nil;2751;4;ac:3f:a4:f1:e4:e0;-65;1918;0x00000112;0x00000003;0;3;(none);0x00000000;0x09e1e008;0x00000000
2541;Apr 12, 2021 11:37:33.212114666 CEST;1618220253.212114666;nil;2752;4;ac:3f:a4:f1:e4:e0;-65;1919;0x00000112;0x00000003;0;3;(none);0x00000000;0x09e1e008;0x00000000
2542;Apr 12, 2021 11:37:33.322569697 CEST;1618220253.322569697;nil;2753;4;ac:3f:a4:f1:e4:e0;-71;1920;0x00000112;0x00000003;0;3;(none);0x00000000;0x09e1e008;0x00000000
2543;Apr 12, 2021 11:37:33.323844057 CEST;1618220253.323844057;nil;2754;4;ac:3f:a4:f1:e4:e0;-71;1921;0x00000112;0x00000003;0;3;(none);0x00000000;0x09e1e008;0x00000000
2544;Apr 12, 2021 11:37:34.191527565 CEST;1618220254.191527565;nil;2755;4;da:a1:19:29:d8:5b;-75;1521;0x000001ac;0x00000013;0;0;(none);0x00000000;0x00000000;0x00000000
2545;Apr 12, 2021 11:37:35.452169781 CEST;1618220255.452169781;nil;2756;4;ac:3f:a4:f1:e4:e0;-61;1941;0x00000112;0x00000003;0;3;(none);0x00000000;0x09e1e008;0x00000000
2546;Apr 12, 2021 11:37:37.690788547 CEST;1618220257.690788547;nil;2757;4;ac:3f:a4:f1:e4:e0;-63;1962;0x00000112;0x00000003;0;3;(none);0x00000000;0x09e1e008;0x00000000
2547;Apr 12, 2021 11:37:37.692045563 CEST;1618220257.692045563;nil;2758;4;ac:3f:a4:f1:e4:e0;-63;1963;0x00000112;0x00000003;0;3;(none);0x00000000;0x09e1e008;0x00000000
2548;Apr 12, 2021 11:37:37.802485953 CEST;1618220257.802485953;nil;2759;4;ac:3f:a4:f1:e4:e0;-69;1964;0x00000112;0x00000003;0;3;(none);0x00000000;0x09e1e008;0x00000000
2549;Apr 12, 2021 11:37:37.803768854 CEST;1618220257.803768854;nil;2760;4;ac:3f:a4:f1:e4:e0;-69;1965;0x00000112;0x00000003;0;3;(none);0x00000000;0x09e1e008;0x00000000
2550;Apr 12, 2021 11:37:39.820254556 CEST;1618220259.820254556;nil;2761;4;ac:3f:a4:f1:e4:e0;-61;1983;0x00000112;0x00000003;0;3;(none);0x00000000;0x09e1e008;0x00000000
2551;Apr 12, 2021 11:37:39.930700307 CEST;1618220259.930700307;nil;2762;4;ac:3f:a4:f1:e4:e0;-61;1984;0x00000112;0x00000003;0;3;(none);0x00000000;0x09e1e008;0x00000000
2552;Apr 12, 2021 11:37:39.931958157 CEST;1618220259.931958157;nil;2763;4;ac:3f:a4:f1:e4:e0;-63;1985;0x00000112;0x00000003;0;3;(none);0x00000000;0x09e1e008;0x00000000
2553;Apr 12, 2021 11:37:40.042407085 CEST;1618220260.042407085;nil;2764;4;ac:3f:a4:f1:e4:e0;-69;1986;0x00000112;0x00000003;0;3;(none);0x00000000;0x09e1e008;0x00000000
2554;Apr 12, 2021 11:37:40.043692538 CEST;1618220260.043692538;nil;2765;4;ac:3f:a4:f1:e4:e0;-69;1987;0x00000112;0x00000003;0;3;(none);0x00000000;0x09e1e008;0x00000000
2555;Apr 12, 2021 11:37:42.060181256 CEST;1618220262.060181256;nil;2766;4;ac:3f:a4:f1:e4:e0;-59;2005;0x00000112;0x00000003;0;3;(none);0x00000000;0x09e1e008;0x00000000
2556;Apr 12, 2021 11:37:42.170627420 CEST;1618220262.170627420;nil;2767;4;ac:3f:a4:f1:e4:e0;-63;2006;0x00000112;0x00000003;0;3;(none);0x00000000;0x09e1e008;0x00000000
2557;Apr 12, 2021 11:37:42.171887040 CEST;1618220262.171887040;nil;2768;4;ac:3f:a4:f1:e4:e0;-65;2007;0x00000112;0x00000003;0;3;(none);0x00000000;0x09e1e008;0x00000000
2558;Apr 12, 2021 11:37:42.282320548 CEST;1618220262.282320548;nil;2769;4;ac:3f:a4:f1:e4:e0;-69;2008;0x00000112;0x00000003;0;3;(none);0x00000000;0x09e1e008;0x00000000
2559;Apr 12, 2021 11:37:42.283603710 CEST;1618220262.283603710;nil;2770;4;ac:3f:a4:f1:e4:e0;-67;2009;0x00000112;0x00000003;0;3;(none);0x00000000;0x09e1e008;0x00000000
2560;Apr 12, 2021 11:37:44.411018892 CEST;1618220264.411018892;nil;2771;4;ac:3f:a4:f1:e4:e0;-63;2028;0x00000112;0x00000003;0;3;(none);0x00000000;0x09e1e008;0x00000000
2561;Apr 12, 2021 11:37:44.412284241 CEST;1618220264.412284241;nil;2772;4;ac:3f:a4:f1:e4:e0;-63;2029;0x00000112;0x00000003;0;3;(none);0x00000000;0x09e1e008;0x00000000
2562;Apr 12, 2021 11:37:44.522508322 CEST;1618220264.522508322;nil;2773;4;ac:3f:a4:f1:e4:e0;-69;2030;0x00000112;0x00000003;0;3;(none);0x00000000;0x09e1e008;0x00000000
2563;Apr 12, 2021 11:37:44.523791483 CEST;1618220264.523791483;nil;2774;4;ac:3f:a4:f1:e4:e0;-69;2031;0x00000112;0x00000003;0;3;(none);0x00000000;0x09e1e008;0x00000000
2564;Apr 12, 2021 11:37:46.562040660 CEST;1618220266.562040660;nil;2775;4;12:8a:3e:d4:96:5c;-83;2725;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
2565;Apr 12, 2021 11:37:46.582304425 CEST;1618220266.582304425;nil;2776;4;12:8a:3e:d4:96:5c;-83;2726;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
2566;Apr 12, 2021 11:37:46.650449587 CEST;1618220266.650449587;nil;2777;4;ac:3f:a4:f1:e4:e0;-65;2050;0x00000112;0x00000003;0;3;(none);0x00000000;0x09e1e008;0x00000000
2567;Apr 12, 2021 11:37:46.651734936 CEST;1618220266.651734936;nil;2778;4;ac:3f:a4:f1:e4:e0;-67;2051;0x00000112;0x00000003;0;3;(none);0x00000000;0x09e1e008;0x00000000
2568;Apr 12, 2021 11:37:46.762185990 CEST;1618220266.762185990;nil;2779;4;ac:3f:a4:f1:e4:e0;-69;2052;0x00000112;0x00000003;0;3;(none);0x00000000;0x09e1e008;0x00000000
2569;Apr 12, 2021 11:37:46.763466027 CEST;1618220266.763466027;nil;2780;4;ac:3f:a4:f1:e4:e0;-69;2053;0x00000112;0x00000003;0;3;(none);0x00000000;0x09e1e008;0x00000000
2570;Apr 12, 2021 11:37:48.558433839 CEST;1618220268.558433839;nil;2781;4;b8:27:eb:6b:c4:60;-41;1910;0x00001063;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
2571;Apr 12, 2021 11:37:48.578666509 CEST;1618220268.578666509;nil;2782;4;b8:27:eb:6b:c4:60;-43;1911;0x00001063;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
2572;Apr 12, 2021 11:37:48.861043750 CEST;1618220268.861043750;nil;2783;4;b8:27:eb:6b:c4:60;-7;1924;0x00001063;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
2573;Apr 12, 2021 11:37:48.889411426 CEST;1618220268.889411426;nil;2784;4;ac:3f:a4:f1:e4:e0;-63;2072;0x00000112;0x00000003;0;3;(none);0x00000000;0x09e1e008;0x00000000
2574;Apr 12, 2021 11:37:48.890676827 CEST;1618220268.890676827;nil;2785;4;ac:3f:a4:f1:e4:e0;-65;2073;0x00000112;0x00000003;0;3;(none);0x00000000;0x09e1e008;0x00000000
2575;Apr 12, 2021 11:37:48.995143889 CEST;1618220268.995143889;nil;2786;4;b8:27:eb:6b:c4:60;-7;1930;0x00001063;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
2576;Apr 12, 2021 11:37:49.013405803 CEST;1618220269.013405803;nil;2787;4;b8:27:eb:6b:c4:60;-7;1931;0x00001063;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
2577;Apr 12, 2021 11:37:49.384181599 CEST;1618220269.384181599;nil;2788;4;2e:d8:a0:e5:c2:34;-61;730;0x0000012d;0x00000013;0;0;(none);0x00000000;0x00000000;0x00000000
2578;Apr 12, 2021 11:37:49.425371150 CEST;1618220269.425371150;nil;2789;4;2e:d8:a0:e5:c2:34;-61;732;0x0000012d;0x00000013;0;0;(none);0x00000000;0x00000000;0x00000000
2579;Apr 12, 2021 11:37:49.451814525 CEST;1618220269.451814525;nil;2790;4;2e:d8:a0:e5:c2:34;-55;733;0x0000012d;0x00000013;0;0;(none);0x00000000;0x00000000;0x00000000
2580;Apr 12, 2021 11:37:49.473284629 CEST;1618220269.473284629;nil;2791;4;2e:d8:a0:e5:c2:34;-55;734;0x0000012d;0x00000013;0;0;(none);0x00000000;0x00000000;0x00000000
2581;Apr 12, 2021 11:37:49.492949129 CEST;1618220269.492949129;nil;2792;4;2e:d8:a0:e5:c2:34;-55;735;0x0000012d;0x00000013;0;0;(none);0x00000000;0x00000000;0x00000000
2582;Apr 12, 2021 11:37:49.513116175 CEST;1618220269.513116175;nil;2793;4;2e:d8:a0:e5:c2:34;-55;736;0x0000012d;0x00000013;0;0;(none);0x00000000;0x00000000;0x00000000
2583;Apr 12, 2021 11:37:51.018910375 CEST;1618220271.018910375;nil;2794;4;ac:3f:a4:f1:e4:e0;-61;2093;0x00000112;0x00000003;0;3;(none);0x00000000;0x09e1e008;0x00000000
2584;Apr 12, 2021 11:37:51.129345486 CEST;1618220271.129345486;nil;2795;4;ac:3f:a4:f1:e4:e0;-65;2094;0x00000112;0x00000003;0;3;(none);0x00000000;0x09e1e008;0x00000000
2585;Apr 12, 2021 11:37:51.130628752 CEST;1618220271.130628752;nil;2796;4;ac:3f:a4:f1:e4:e0;-65;2095;0x00000112;0x00000003;0;3;(none);0x00000000;0x09e1e008;0x00000000
2586;Apr 12, 2021 11:37:51.152439631 CEST;1618220271.152439631;nil;2797;4;be:a7:e4:c4:92:a5;-47;1411;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
2587;Apr 12, 2021 11:37:51.172549230 CEST;1618220271.172549230;nil;2798;4;be:a7:e4:c4:92:a5;-49;1412;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
2588;Apr 12, 2021 11:37:51.242378846 CEST;1618220271.242378846;nil;2799;4;ac:3f:a4:f1:e4:e0;-69;2097;0x00000112;0x00000003;0;3;(none);0x00000000;0x09e1e008;0x00000000
2589;Apr 12, 2021 11:37:51.249129858 CEST;1618220271.249129858;nil;2800;4;16:04:d2:b2:a6:a1;-83;2978;0x0000402d;0x0000001b;0;0;(none);0x00000000;0x00000000;0x00000000
2590;Apr 12, 2021 11:37:52.483499842 CEST;1618220272.483499842;nil;2801;4;1a:57:be:9a:c0:09;-75;2042;0x0000402d;0x00000017;0;0;(none);0x00000000;0x00000000;0x00000000
2591;Apr 12, 2021 11:37:53.369327456 CEST;1618220273.369327456;nil;2802;4;ac:3f:a4:f1:e4:e0;-65;2116;0x00000112;0x00000003;0;3;(none);0x00000000;0x09e1e008;0x00000000
2592;Apr 12, 2021 11:37:53.370593378 CEST;1618220273.370593378;nil;2803;4;ac:3f:a4:f1:e4:e0;-67;2117;0x00000112;0x00000003;0;3;(none);0x00000000;0x09e1e008;0x00000000
2593;Apr 12, 2021 11:37:53.481066090 CEST;1618220273.481066090;nil;2804;4;ac:3f:a4:f1:e4:e0;-71;2118;0x00000112;0x00000003;0;3;(none);0x00000000;0x09e1e008;0x00000000
2594;Apr 12, 2021 11:37:53.482354147 CEST;1618220273.482354147;nil;2805;4;ac:3f:a4:f1:e4:e0;-69;2119;0x00000112;0x00000003;0;3;(none);0x00000000;0x09e1e008;0x00000000
